Time	Heading_Velocity	Acceleration_1	Acceleration_2	Acceleration_3	Compass_1	Compass_2	Compass_3	Gyro_1	Gyro_2	Gyro_3
1627951167.22	0.327967	164.0	-931.0	-12365.0	1925.0	-158.0	4966.0	0.0	-1145.0	-1639.0
1627951167.24	0.327967	2468.0	306.0	-17941.0	1925.0	-158.0	4966.0	0.0	602.0	-492.0
1627951167.26	0.344365	-182.0	-188.0	-10992.0	1925.0	-158.0	4966.0	0.0	94.0	-210.0
1627951167.28	0.323552	-710.0	-1050.0	-15199.0	1925.0	-158.0	4966.0	0.0	-490.0	-1337.0
1627951167.3	0.327967	-1469.0	376.0	-17767.0	1925.0	-158.0	4966.0	0.0	298.0	-175.0
1627951167.32	0.327967	-432.0	-1054.0	-10892.0	1925.0	-158.0	4966.0	0.0	-1988.0	-553.0
1627951167.34	0.340581	2489.0	-208.0	-16022.0	1690.0	37.0	4990.0	0.0	596.0	-338.0
1627951167.36	0.340581	-713.0	-722.0	-15363.0	1690.0	37.0	4990.0	0.0	341.0	-1176.0
1627951167.38	0.360763	1363.0	1078.0	-14206.0	1690.0	37.0	4990.0	0.0	202.0	470.0
1627951167.4	0.360763	445.0	-379.0	-13787.0	1690.0	37.0	4990.0	0.0	1638.0	-127.0
1627951167.42	0.344365	-1268.0	-1229.0	-14399.0	1690.0	37.0	4990.0	0.0	667.0	-1076.0
1627951167.44	0.35761	-1085.0	-1127.0	-14532.0	1690.0	37.0	4990.0	0.0	-801.0	-780.0
1627951167.46	0.377162	-5.0	493.0	-17245.0	1690.0	37.0	4990.0	0.0	921.0	-315.0
1627951167.48	0.377162	1357.0	1109.0	-13753.0	1690.0	37.0	4990.0	0.0	306.0	302.0
1627951167.5	0.347879	716.0	-2080.0	-13938.0	1248.0	-9.0	4901.0	0.0	361.0	-1354.0
1627951167.52	0.340581	-381.0	1730.0	-13077.0	1248.0	-9.0	4901.0	0.0	718.0	-490.0
1627951167.54	0.35761	123.0	-1120.0	-12300.0	1248.0	-9.0	4901.0	0.0	-1446.0	-1977.0
1627951167.56	0.35761	1081.0	-156.0	-18198.0	1248.0	-9.0	4901.0	0.0	-607.0	-867.0
1627951167.58	0.344365	12.0	-282.0	-13329.0	1248.0	-9.0	4901.0	0.0	-1596.0	-1173.0
1627951167.6	0.374639	1126.0	356.0	-13474.0	1248.0	-9.0	4901.0	0.0	-1069.0	-886.0
1627951167.62	0.360763	-1345.0	1779.0	-11667.0	1248.0	-9.0	4901.0	0.0	-204.0	206.0
1627951167.64	0.360763	-483.0	-1165.0	-17521.0	1248.0	-9.0	4901.0	0.0	908.0	-654.0
1627951167.66	0.344365	-518.0	-584.0	-12742.0	961.0	84.0	4638.0	0.0	-1351.0	-722.0
1627951167.68	0.391668	2131.0	22.0	-14760.0	961.0	84.0	4638.0	0.0	-358.0	162.0
1627951167.7	0.360763	-2752.0	-650.0	-13104.0	961.0	84.0	4638.0	0.0	259.0	-389.0
1627951167.72	0.360763	-1172.0	-1256.0	-14971.0	961.0	84.0	4638.0	0.0	879.0	-960.0
1627951167.74	0.377162	1248.0	-569.0	-12966.0	961.0	84.0	4638.0	0.0	203.0	-612.0
1627951167.76	0.391668	1990.0	1089.0	-15816.0	961.0	84.0	4638.0	0.0	619.0	827.0
1627951167.78	0.347879	1236.0	-196.0	-15917.0	961.0	84.0	4638.0	0.0	1344.0	328.0
1627951167.8	0.347879	623.0	578.0	-13842.0	961.0	84.0	4638.0	0.0	-470.0	-438.0
1627951167.82	0.391668	1394.0	857.0	-11797.0	679.0	-6.0	4456.0	0.0	-609.0	-341.0
1627951167.84	0.35761	1.0	641.0	-15548.0	679.0	-6.0	4456.0	0.0	-995.0	-849.0
1627951167.86	0.374639	-4810.0	-1283.0	-11653.0	679.0	-6.0	4456.0	0.0	-1292.0	-1287.0
1627951167.88	0.374639	1621.0	-1196.0	-13541.0	679.0	-6.0	4456.0	0.0	-647.0	-590.0
1627951167.9	0.377162	1899.0	-290.0	-19007.0	679.0	-6.0	4456.0	0.0	555.0	540.0
1627951167.92	0.377162	-94.0	367.0	-13763.0	679.0	-6.0	4456.0	0.0	-771.0	37.0
1627951167.94	0.377162	-671.0	-1929.0	-15173.0	679.0	-6.0	4456.0	0.0	1092.0	-478.0
1627951167.96	0.373575	1997.0	385.0	-11070.0	679.0	-6.0	4456.0	0.0	-816.0	460.0
1627951167.98	0.374639	1605.0	76.0	-18584.0	556.0	-13.0	4175.0	0.0	1402.0	249.0
1627951168.0	0.374639	-249.0	1206.0	-11209.0	556.0	-13.0	4175.0	0.0	993.0	610.0
1627951168.02	0.374639	721.0	-103.0	-14233.0	556.0	-13.0	4175.0	0.0	118.0	349.0
1627951168.04	0.395317	670.0	325.0	-13156.0	556.0	-13.0	4175.0	0.0	-1081.0	107.0
1627951168.06	0.39356	-486.0	558.0	-14874.0	556.0	-13.0	4175.0	0.0	599.0	385.0
1627951168.08	0.377162	296.0	-683.0	-13761.0	556.0	-13.0	4175.0	0.0	115.0	-280.0
1627951168.1	0.377162	405.0	771.0	-14486.0	556.0	-13.0	4175.0	0.0	149.0	135.0
1627951168.12	0.363692	-1191.0	-2462.0	-12592.0	556.0	-13.0	4175.0	0.0	-2305.0	-633.0
1627951168.14	0.408697	437.0	1474.0	-16891.0	342.0	-167.0	3978.0	0.0	1905.0	973.0
1627951168.16	0.374639	10.0	533.0	-11544.0	342.0	-167.0	3978.0	0.0	-1175.0	111.0
1627951168.18	0.374639	1466.0	-227.0	-17435.0	342.0	-167.0	3978.0	0.0	-170.0	588.0
1627951168.2	0.408697	-2051.0	640.0	-11443.0	342.0	-167.0	3978.0	0.0	-463.0	848.0
1627951168.22	0.391668	385.0	-1186.0	-14054.0	342.0	-167.0	3978.0	0.0	1392.0	111.0
1627951168.24	0.391668	340.0	171.0	-13519.0	342.0	-167.0	3978.0	0.0	-829.0	76.0
1627951168.26	0.391668	1313.0	703.0	-17032.0	342.0	-167.0	3978.0	0.0	1610.0	816.0
1627951168.28	0.41113	-399.0	-352.0	-11621.0	342.0	-167.0	3978.0	0.0	-216.0	639.0
1627951168.3	0.408697	1550.0	-1177.0	-17464.0	104.0	-184.0	3737.0	0.0	-832.0	-24.0
1627951168.32	0.39356	2155.0	1642.0	-14543.0	104.0	-184.0	3737.0	0.0	167.0	587.0
1627951168.34	0.39356	992.0	56.0	-14558.0	104.0	-184.0	3737.0	0.0	1826.0	527.0
1627951168.36	0.39356	52.0	-494.0	-14811.0	104.0	-184.0	3737.0	0.0	-576.0	-379.0
1627951168.38	0.391668	1073.0	-544.0	-13750.0	104.0	-184.0	3737.0	0.0	151.0	371.0
1627951168.4	0.39356	-267.0	982.0	-15459.0	104.0	-184.0	3737.0	0.0	-518.0	-321.0
1627951168.42	0.39356	-2650.0	-1375.0	-11358.0	104.0	-184.0	3737.0	0.0	-99.0	-153.0
1627951168.44	0.409958	-329.0	-46.0	-14081.0	104.0	-184.0	3737.0	0.0	-1972.0	212.0
1627951168.46	0.391668	-1828.0	1014.0	-15511.0	-68.0	-330.0	3353.0	0.0	2600.0	1382.0
1627951168.48	0.426357	-1069.0	-2212.0	-10999.0	-68.0	-330.0	3353.0	0.0	-991.0	305.0
1627951168.5	0.426357	1124.0	698.0	-17857.0	-68.0	-330.0	3353.0	0.0	2457.0	652.0
1627951168.52	0.39356	-887.0	-858.0	-12343.0	-68.0	-330.0	3353.0	0.0	139.0	185.0
1627951168.54	0.442755	-2003.0	70.0	-13619.0	-68.0	-330.0	3353.0	0.0	337.0	1228.0
1627951168.56	0.391668	-919.0	-1837.0	-15454.0	-68.0	-330.0	3353.0	0.0	-766.0	-268.0
1627951168.58	0.391668	419.0	1651.0	-12115.0	-68.0	-330.0	3353.0	0.0	-723.0	508.0
1627951168.6	0.39356	-2311.0	-546.0	-14268.0	-68.0	-330.0	3353.0	0.0	-75.0	698.0
1627951168.62	0.425726	-108.0	-1000.0	-15334.0	-275.0	-360.0	3066.0	0.0	80.0	60.0
1627951168.64	0.39356	92.0	-1166.0	-12655.0	-275.0	-360.0	3066.0	0.0	-667.0	530.0
1627951168.66	0.39356	811.0	-773.0	-15555.0	-275.0	-360.0	3066.0	0.0	-849.0	270.0
1627951168.68	0.39356	-3193.0	-187.0	-15018.0	-275.0	-360.0	3066.0	0.0	1559.0	1207.0
1627951168.7	0.409958	1668.0	165.0	-10256.0	-275.0	-360.0	3066.0	0.0	-1398.0	21.0
1627951168.73	0.408697	2134.0	705.0	-19343.0	-275.0	-360.0	3066.0	0.0	1268.0	1470.0
1627951168.75	0.442755	-976.0	-2231.0	-13630.0	-275.0	-360.0	3066.0	0.0	845.0	933.0
1627951168.77	0.425726	-449.0	-664.0	-16790.0	-275.0	-360.0	3066.0	0.0	-1170.0	-136.0
1627951168.8	0.39356	-2537.0	-1197.0	-12516.0	-337.0	-431.0	2749.0	0.0	928.0	358.0
1627951168.83	0.442755	1075.0	-533.0	-15243.0	-337.0	-431.0	2749.0	0.0	-659.0	-331.0
1627951168.85	0.442755	-85.0	773.0	-14989.0	-337.0	-431.0	2749.0	0.0	-125.0	605.0
1627951168.87	0.399908	-2161.0	746.0	-13376.0	-337.0	-431.0	2749.0	0.0	887.0	663.0
1627951168.89	0.408697	-351.0	-272.0	-11672.0	-337.0	-431.0	2749.0	0.0	-205.0	1514.0
1627951168.92	0.425726	-430.0	151.0	-13690.0	-337.0	-431.0	2749.0	0.0	-189.0	2802.0
1627951168.94	0.408697	-1105.0	2295.0	-15967.0	-337.0	-431.0	2749.0	0.0	885.0	5175.0
1627951168.96	0.408697	-797.0	420.0	-12895.0	-461.0	-379.0	2417.0	0.0	1718.0	5865.0
1627951168.98	0.399908	-1618.0	1322.0	-14207.0	-461.0	-379.0	2417.0	0.0	-167.0	6594.0
1627951169.0	0.408697	3105.0	1728.0	-10714.0	-461.0	-379.0	2417.0	0.0	-3633.0	5595.0
1627951169.02	0.391668	-1974.0	2703.0	-18664.0	-461.0	-379.0	2417.0	0.0	1232.0	6894.0
1627951169.04	0.391668	3383.0	-146.0	-9391.0	-461.0	-379.0	2417.0	0.0	-1116.0	7258.0
1627951169.06	0.387411	437.0	3350.0	-17696.0	-461.0	-379.0	2417.0	0.0	841.0	6267.0
1627951169.08	0.391668	-644.0	2003.0	-11926.0	-461.0	-379.0	2417.0	0.0	458.0	6938.0
1627951169.11	0.35761	-56.0	242.0	-14012.0	-549.0	236.0	1763.0	0.0	-1184.0	7565.0
1627951169.12	0.35761	-1188.0	3017.0	-12288.0	-549.0	236.0	1763.0	0.0	950.0	8229.0
1627951169.14	0.375671	-269.0	-550.0	-14867.0	-549.0	236.0	1763.0	0.0	-293.0	8189.0
1627951169.17	0.391668	-708.0	-346.0	-16590.0	-549.0	236.0	1763.0	0.0	122.0	8492.0
1627951169.19	0.374639	-3452.0	-1855.0	-14111.0	-549.0	236.0	1763.0	0.0	267.0	7942.0
1627951169.21	0.374639	-4650.0	-1984.0	-15871.0	-549.0	236.0	1763.0	0.0	-240.0	7812.0
1627951169.23	0.371343	-1758.0	-1152.0	-12083.0	-549.0	236.0	1763.0	0.0	916.0	10393.0
1627951169.25	0.408697	-2639.0	-1130.0	-18263.0	-549.0	236.0	1763.0	0.0	1374.0	8059.0
1627951169.28	0.374639	1368.0	697.0	-9394.0	-674.0	198.0	1282.0	0.0	-993.0	7388.0
1627951169.3	0.391668	-1440.0	3090.0	-19188.0	-674.0	198.0	1282.0	0.0	-595.0	8659.0
1627951169.32	0.391668	-703.0	3368.0	-16323.0	-674.0	198.0	1282.0	0.0	-440.0	8413.0
1627951169.34	0.387411	-154.0	1755.0	-12724.0	-674.0	198.0	1282.0	0.0	633.0	9105.0
1627951169.36	0.374639	-673.0	2601.0	-11110.0	-674.0	198.0	1282.0	0.0	-184.0	8676.0
1627951169.38	0.374639	-2122.0	308.0	-12215.0	-674.0	198.0	1282.0	0.0	495.0	9727.0
1627951169.4	0.374639	-1973.0	-1125.0	-16235.0	-674.0	198.0	1282.0	0.0	-95.0	9227.0
1627951169.42	0.374639	306.0	-2418.0	-15324.0	-538.0	541.0	591.0	0.0	-201.0	8380.0
1627951169.45	0.379504	-7.0	-1547.0	-10887.0	-538.0	541.0	591.0	0.0	-1009.0	9183.0
1627951169.47	0.391668	-239.0	308.0	-13600.0	-538.0	541.0	591.0	0.0	2849.0	9950.0
1627951169.49	0.374639	2280.0	-441.0	-10540.0	-538.0	541.0	591.0	0.0	-226.0	10535.0
1627951169.51	0.374639	643.0	2004.0	-17314.0	-538.0	541.0	591.0	0.0	2383.0	9685.0
1627951169.53	0.387411	2682.0	-1034.0	-11057.0	-538.0	541.0	591.0	0.0	-1579.0	9125.0
1627951169.55	0.391668	-3835.0	3299.0	-19249.0	-538.0	541.0	591.0	0.0	1720.0	7626.0
1627951169.57	0.391668	5201.0	2942.0	-9380.0	-538.0	541.0	591.0	0.0	-2374.0	8578.0
1627951169.59	0.391668	-1372.0	3404.0	-15339.0	-400.0	617.0	229.0	0.0	150.0	8817.0
1627951169.61	0.387411	-1275.0	-770.0	-13567.0	-400.0	617.0	229.0	0.0	48.0	9068.0
1627951169.63	0.391668	-1310.0	1454.0	-12768.0	-400.0	617.0	229.0	0.0	-112.0	8880.0
1627951169.65	0.391668	-2599.0	1010.0	-11170.0	-400.0	617.0	229.0	0.0	-324.0	9496.0
1627951169.67	0.371343	-3453.0	-1074.0	-16918.0	-400.0	617.0	229.0	0.0	-274.0	9774.0
1627951169.68	0.408697	524.0	-1456.0	-12413.0	-400.0	617.0	229.0	0.0	95.0	9969.0
1627951169.7	0.408697	-2439.0	-1685.0	-14232.0	-400.0	617.0	229.0	0.0	-1292.0	7781.0
1627951169.72	0.391668	-1980.0	-2283.0	-11679.0	-400.0	617.0	229.0	0.0	653.0	9526.0
1627951169.74	0.374639	-1980.0	-2283.0	-11679.0	-400.0	617.0	229.0	0.0	907.0	10667.0
1627951169.75	0.374639	67.0	-1412.0	-14560.0	-314.0	517.0	-59.0	0.0	1263.0	9312.0
1627951169.77	0.426357	-1446.0	1927.0	-13801.0	-314.0	517.0	-59.0	0.0	754.0	9679.0
1627951169.79	0.391668	-1369.0	-120.0	-12390.0	-314.0	517.0	-59.0	0.0	395.0	8996.0
1627951169.81	0.391668	752.0	-1629.0	-12360.0	-314.0	517.0	-59.0	0.0	-1894.0	8220.0
1627951169.82	0.39356	-1900.0	1375.0	-18638.0	-314.0	517.0	-59.0	0.0	1287.0	8964.0
1627951169.84	0.408697	952.0	-124.0	-13786.0	-314.0	517.0	-59.0	0.0	654.0	10036.0
1627951169.86	0.408697	952.0	-124.0	-13786.0	-314.0	517.0	-59.0	0.0	-74.0	9477.0
1627951169.88	0.374639	2081.0	2192.0	-14988.0	-314.0	517.0	-59.0	0.0	-830.0	10361.0
1627951169.9	0.391668	-597.0	1161.0	-17895.0	-314.0	517.0	-59.0	0.0	94.0	9569.0
1627951169.92	0.391668	4331.0	1480.0	-12548.0	-108.0	774.0	-200.0	0.0	-318.0	9711.0
1627951169.94	0.402505	-304.0	2852.0	-15510.0	-108.0	774.0	-200.0	0.0	-24.0	10638.0
1627951169.96	0.408697	-2479.0	1855.0	-17343.0	-108.0	774.0	-200.0	0.0	1279.0	9003.0
1627951169.98	0.408697	3149.0	5986.0	-14803.0	-108.0	774.0	-200.0	0.0	400.0	9118.0
1627951170.0	0.401247	1916.0	2369.0	-6216.0	-108.0	774.0	-200.0	0.0	228.0	10555.0
1627951170.02	0.39356	-5791.0	-1681.0	-18760.0	-108.0	774.0	-200.0	0.0	-673.0	9911.0
1627951170.04	0.409958	-93.0	-2887.0	-10483.0	-108.0	774.0	-200.0	0.0	940.0	8224.0
1627951170.06	0.409958	-1566.0	2162.0	-19221.0	-108.0	774.0	-200.0	0.0	713.0	7107.0
1627951170.08	0.408697	1293.0	-509.0	-9027.0	-44.0	613.0	145.0	0.0	-1766.0	8551.0
1627951170.1	0.408697	-1928.0	-445.0	-17347.0	-44.0	613.0	145.0	0.0	-933.0	8015.0
1627951170.12	0.39356	-972.0	-3947.0	-14901.0	-44.0	613.0	145.0	0.0	-235.0	6938.0
1627951170.14	0.39356	1540.0	-863.0	-15550.0	-44.0	613.0	145.0	0.0	278.0	6402.0
1627951170.16	0.426357	1069.0	710.0	-11142.0	-44.0	613.0	145.0	0.0	-632.0	7200.0
1627951170.18	0.408697	-375.0	-712.0	-12061.0	-44.0	613.0	145.0	0.0	-891.0	6237.0
1627951170.2	0.426357	731.0	-1420.0	-15147.0	-44.0	613.0	145.0	0.0	-273.0	5308.0
1627951170.22	0.426357	-1191.0	-1137.0	-14087.0	-44.0	613.0	145.0	0.0	-144.0	4608.0
1627951170.24	0.459153	-1522.0	-1390.0	-13903.0	-198.0	544.0	407.0	0.0	882.0	3413.0
1627951170.26	0.426357	-17.0	-1143.0	-14294.0	-198.0	544.0	407.0	0.0	1496.0	1437.0
1627951170.28	0.49195	-1026.0	228.0	-13327.0	-198.0	544.0	407.0	0.0	576.0	1377.0
1627951170.3	0.49195	2149.0	479.0	-13628.0	-198.0	544.0	407.0	0.0	916.0	1365.0
1627951170.32	0.459784	930.0	380.0	-17944.0	-198.0	544.0	407.0	0.0	631.0	367.0
1627951170.34	0.442755	-628.0	675.0	-13987.0	-198.0	544.0	407.0	0.0	-1140.0	-369.0
1627951170.36	0.475552	2392.0	-767.0	-16603.0	-198.0	544.0	407.0	0.0	2186.0	-425.0
1627951170.38	0.475552	-545.0	177.0	-14707.0	-198.0	544.0	407.0	0.0	-1137.0	645.0
1627951170.4	0.459153	280.0	-946.0	-10558.0	-477.0	437.0	763.0	0.0	-144.0	-594.0
1627951170.42	0.459784	230.0	-1162.0	-18221.0	-477.0	437.0	763.0	0.0	-917.0	-1412.0
1627951170.44	0.475552	-2247.0	-722.0	-12556.0	-477.0	437.0	763.0	0.0	1051.0	-824.0
1627951170.46	0.475552	-472.0	1266.0	-11959.0	-477.0	437.0	763.0	0.0	-1584.0	-1204.0
1627951170.48	0.493842	1020.0	-818.0	-15926.0	-477.0	437.0	763.0	0.0	1708.0	-2231.0
1627951170.5	0.459784	-786.0	-1047.0	-13634.0	-477.0	437.0	763.0	0.0	-439.0	-2949.0
1627951170.52	0.476813	415.0	398.0	-13453.0	-477.0	437.0	763.0	0.0	737.0	-2070.0
1627951170.54	0.476813	55.0	-1457.0	-16899.0	-477.0	437.0	763.0	0.0	-727.0	-3036.0
1627951170.56	0.458023	-104.0	-315.0	-14481.0	-781.0	354.0	575.0	0.0	-319.0	-2168.0
1627951170.58	0.475552	-1082.0	-128.0	-15631.0	-781.0	354.0	575.0	0.0	-1601.0	-3565.0
1627951170.6	0.459784	499.0	-1008.0	-16423.0	-781.0	354.0	575.0	0.0	1243.0	-2237.0
1627951170.62	0.459784	230.0	270.0	-13452.0	-781.0	354.0	575.0	0.0	-813.0	-2448.0
1627951170.64	0.459153	736.0	536.0	-13982.0	-781.0	354.0	575.0	0.0	605.0	-2503.0
1627951170.66	0.493842	-1014.0	-2278.0	-10927.0	-781.0	354.0	575.0	0.0	-1645.0	-3257.0
1627951170.68	0.475552	3759.0	-1247.0	-17518.0	-781.0	354.0	575.0	0.0	1904.0	-2273.0
1627951170.7	0.475552	-1659.0	-1119.0	-11713.0	-781.0	354.0	575.0	0.0	-1695.0	-3587.0
1627951170.72	0.493842	2223.0	343.0	-18627.0	-1079.0	230.0	-23.0	0.0	1178.0	-2621.0
1627951170.74	0.459784	-2017.0	-505.0	-12487.0	-1079.0	230.0	-23.0	0.0	-1538.0	-2864.0
1627951170.76	0.459153	1797.0	-882.0	-14964.0	-1079.0	230.0	-23.0	0.0	478.0	-3276.0
1627951170.78	0.459153	488.0	810.0	-14307.0	-1079.0	230.0	-23.0	0.0	-728.0	-2191.0
1627951170.8	0.458568	-178.0	67.0	-14224.0	-1079.0	230.0	-23.0	0.0	-1219.0	-3011.0
1627951170.82	0.459784	295.0	-32.0	-11453.0	-1079.0	230.0	-23.0	0.0	-1222.0	-3056.0
1627951170.84	0.459153	1765.0	101.0	-17401.0	-1079.0	230.0	-23.0	0.0	1336.0	-2471.0
1627951170.86	0.459153	-1285.0	-822.0	-12186.0	-1079.0	230.0	-23.0	0.0	-999.0	-2441.0
1627951170.88	0.476813	56.0	-400.0	-14747.0	-1148.0	94.0	-646.0	0.0	1249.0	-2380.0
1627951170.9	0.459784	-1569.0	-1553.0	-14265.0	-1148.0	94.0	-646.0	0.0	1818.0	-2922.0
1627951170.92	0.458568	-2268.0	-628.0	-15461.0	-1148.0	94.0	-646.0	0.0	-258.0	-3600.0
1627951170.94	0.458568	-64.0	971.0	-9855.0	-1148.0	94.0	-646.0	0.0	385.0	-1165.0
1627951170.96	0.475552	-1304.0	1480.0	-18918.0	-1148.0	94.0	-646.0	0.0	1558.0	-3435.0
1627951170.98	0.442755	136.0	-1188.0	-12289.0	-1148.0	94.0	-646.0	0.0	-1061.0	-2539.0
1627951171.0	0.442755	3657.0	636.0	-10418.0	-1148.0	94.0	-646.0	0.0	-3281.0	-3060.0
1627951171.02	0.457038	290.0	1210.0	-19598.0	-1148.0	94.0	-646.0	0.0	1236.0	-2401.0
1627951171.04	0.426357	-383.0	-43.0	-9776.0	-972.0	35.0	-1049.0	0.0	-1013.0	-910.0
1627951171.06	0.459784	1047.0	-2086.0	-16349.0	-972.0	35.0	-1049.0	0.0	443.0	-2860.0
1627951171.08	0.459784	-693.0	1851.0	-13721.0	-972.0	35.0	-1049.0	0.0	811.0	-481.0
1627951171.1	0.474381	-2574.0	-608.0	-12582.0	-972.0	35.0	-1049.0	0.0	-15.0	-664.0
1627951171.12	0.442755	-817.0	-1614.0	-13348.0	-972.0	35.0	-1049.0	0.0	181.0	-2016.0
1627951171.14	0.459784	1193.0	1028.0	-18089.0	-972.0	35.0	-1049.0	0.0	1411.0	-936.0
1627951171.16	0.459784	-863.0	-44.0	-13050.0	-972.0	35.0	-1049.0	0.0	-410.0	-432.0
1627951171.18	0.47329	-2224.0	262.0	-14410.0	-972.0	35.0	-1049.0	0.0	-2252.0	-2002.0
1627951171.2	0.442755	2965.0	1385.0	-15465.0	-792.0	45.0	-1369.0	0.0	962.0	-270.0
1627951171.22	0.426357	-1615.0	-11.0	-13061.0	-792.0	45.0	-1369.0	0.0	-704.0	-703.0
1627951171.24	0.426357	868.0	-1168.0	-13322.0	-792.0	45.0	-1369.0	0.0	-2288.0	-2952.0
1627951171.26	0.426357	3140.0	1232.0	-15223.0	-792.0	45.0	-1369.0	0.0	2184.0	263.0
1627951171.28	0.425726	-322.0	-981.0	-14490.0	-792.0	45.0	-1369.0	0.0	-732.0	303.0
1627951171.3	0.442755	-243.0	-266.0	-13522.0	-792.0	45.0	-1369.0	0.0	-448.0	-576.0
1627951171.32	0.442755	1292.0	-553.0	-15585.0	-792.0	45.0	-1369.0	0.0	348.0	654.0
1627951171.34	0.426357	-546.0	568.0	-13591.0	-792.0	45.0	-1369.0	0.0	1093.0	1643.0
1627951171.36	0.408697	-2228.0	-2866.0	-17158.0	-760.0	-296.0	-1524.0	0.0	906.0	-1056.0
1627951171.38	0.442755	991.0	715.0	-11586.0	-760.0	-296.0	-1524.0	0.0	1113.0	1841.0
1627951171.4	0.442755	-874.0	-721.0	-14998.0	-760.0	-296.0	-1524.0	0.0	-533.0	-552.0
1627951171.42	0.39356	1094.0	-922.0	-17992.0	-760.0	-296.0	-1524.0	0.0	1501.0	420.0
1627951171.44	0.408697	-1382.0	-654.0	-9631.0	-760.0	-296.0	-1524.0	0.0	-1948.0	-575.0
1627951171.46	0.374639	1961.0	2349.0	-17161.0	-760.0	-296.0	-1524.0	0.0	645.0	952.0
1627951171.48	0.374639	-1036.0	-230.0	-12418.0	-760.0	-296.0	-1524.0	0.0	-1015.0	740.0
1627951171.5	0.381685	206.0	-591.0	-12837.0	-760.0	-296.0	-1524.0	0.0	260.0	879.0
1627951171.52	0.377162	-1399.0	875.0	-16097.0	-801.0	-5.0	-914.0	0.0	1071.0	1330.0
1627951171.54	0.377162	-2209.0	314.0	-12769.0	-801.0	-5.0	-914.0	0.0	-576.0	646.0
1627951171.56	0.371343	-1175.0	-1979.0	-14424.0	-801.0	-5.0	-914.0	0.0	-133.0	-247.0
1627951171.58	0.35761	-1252.0	790.0	-13371.0	-801.0	-5.0	-914.0	0.0	843.0	1119.0
1627951171.6	0.39356	-1067.0	-771.0	-16954.0	-801.0	-5.0	-914.0	0.0	986.0	1189.0
1627951171.62	0.39356	-581.0	-128.0	-10696.0	-801.0	-5.0	-914.0	0.0	388.0	961.0
1627951171.64	0.360763	-985.0	-1941.0	-16899.0	-801.0	-5.0	-914.0	0.0	443.0	-380.0
1627951171.66	0.35761	771.0	238.0	-13056.0	-801.0	-5.0	-914.0	0.0	-1401.0	-144.0
1627951171.68	0.360763	1014.0	893.0	-15462.0	-1020.0	-85.0	-876.0	0.0	1282.0	744.0
1627951171.7	0.360763	-388.0	-1097.0	-15862.0	-1020.0	-85.0	-876.0	0.0	-271.0	-137.0
1627951171.72	0.327967	-2591.0	128.0	-12757.0	-1020.0	-85.0	-876.0	0.0	-1749.0	-180.0
1627951171.74	0.327967	1711.0	-1830.0	-16521.0	-1020.0	-85.0	-876.0	0.0	-120.0	536.0
1627951171.76	0.327967	-1204.0	1763.0	-14394.0	-1020.0	-85.0	-876.0	0.0	816.0	568.0
1627951171.78	0.327967	555.0	-998.0	-13231.0	-1020.0	-85.0	-876.0	0.0	-537.0	1088.0
1627951171.8	0.29517	-317.0	454.0	-13885.0	-1020.0	-85.0	-876.0	0.0	-317.0	872.0
1627951171.82	0.323552	-613.0	-1033.0	-16503.0	-1020.0	-85.0	-876.0	0.0	-21.0	934.0
1627951171.84	0.311568	2022.0	1168.0	-14092.0	-1107.0	0.0	-1042.0	0.0	965.0	1884.0
1627951171.86	0.311568	920.0	-641.0	-13696.0	-1107.0	0.0	-1042.0	0.0	-597.0	618.0
1627951171.88	0.323552	-103.0	1571.0	-14406.0	-1107.0	0.0	-1042.0	0.0	1047.0	579.0
1627951171.9	0.327967	-2190.0	-639.0	-13653.0	-1107.0	0.0	-1042.0	0.0	-8.0	745.0
1627951171.92	0.327967	-1317.0	-1483.0	-14805.0	-1107.0	0.0	-1042.0	0.0	395.0	582.0
1627951171.94	0.304394	864.0	1887.0	-14646.0	-1107.0	0.0	-1042.0	0.0	1119.0	1715.0
1627951171.96	0.289494	-937.0	-1188.0	-14687.0	-1107.0	0.0	-1042.0	0.0	1025.0	254.0
1627951171.98	0.311568	-603.0	-725.0	-13628.0	-1107.0	0.0	-1042.0	0.0	520.0	513.0
1627951172.0	0.311568	1527.0	-1075.0	-15566.0	-1149.0	24.0	-1231.0	0.0	-1736.0	-104.0
1627951172.02	0.268816	-2920.0	3082.0	-14768.0	-1149.0	24.0	-1231.0	0.0	903.0	1079.0
1627951172.04	0.272465	97.0	-2102.0	-14592.0	-1149.0	24.0	-1231.0	0.0	-616.0	152.0
1627951172.06	0.272465	1393.0	43.0	-13012.0	-1149.0	24.0	-1231.0	0.0	-768.0	-135.0
1627951172.08	0.272465	-821.0	-152.0	-14062.0	-1149.0	24.0	-1231.0	0.0	116.0	-1.0
1627951172.1	0.262373	-2578.0	-751.0	-16347.0	-1149.0	24.0	-1231.0	0.0	-656.0	-158.0
1627951172.12	0.272465	2855.0	272.0	-12702.0	-1149.0	24.0	-1231.0	0.0	-535.0	1032.0
1627951172.14	0.262373	-1726.0	200.0	-13292.0	-1149.0	24.0	-1231.0	0.0	-37.0	468.0
1627951172.16	0.262373	1301.0	-1752.0	-16874.0	-1141.0	93.0	-1464.0	0.0	-205.0	207.0
1627951172.18	0.245975	-1393.0	1288.0	-12849.0	-1141.0	93.0	-1464.0	0.0	-165.0	824.0
